ds,zone,trigger_type,disruption_occurred,disruption_hours,rain_mm
2025-11-21,Velachery,platform_outage,0,0,0.0
2025-11-21,Velachery,bandh,0,0,0.0
2025-11-21,Velachery,heatwave,0,0,0.0
2025-11-21,Tambaram,heavy_rain,1,5,33.720619060023864
2025-11-21,Tambaram,extreme_rain,0,0,1.842494744944334
2025-11-21,Tambaram,platform_outage,0,0,0.0
2025-11-21,Tambaram,bandh,0,0,0.0
2025-11-21,Tambaram,heatwave,0,0,0.0
2025-11-21,Anna Nagar,heavy_rain,1,4,29.15769344557781
2025-11-21,Anna Nagar,extreme_rain,0,0,1.2162289068009424
2025-11-21,Anna Nagar,platform_outage,0,0,0.0
2025-11-21,Anna Nagar,bandh,0,0,0.0
2025-11-21,Anna Nagar,heatwave,0,0,0.0
2025-11-21,T Nagar,heavy_rain,1,6,41.958069654313086
2025-11-21,T Nagar,extreme_rain,0,0,7.966567349911429
2025-11-21,T Nagar,platform_outage,0,0,0.0
2025-11-21,T Nagar,bandh,0,0,0.0
2025-11-21,T Nagar,heatwave,0,0,0.0
2025-11-21,Perungudi,heavy_rain,1,8,55.597242235603915
2025-11-21,Perungudi,extreme_rain,0,0,6.508788374957772
2025-11-21,Perungudi,platform_outage,0,0,0.0
2025-11-21,Perungudi,bandh,0,0,0.0
2025-11-21,Perungudi,heatwave,0,0,0.0
2025-11-22,Adyar,heavy_rain,0,0,1.2881307376298812
2025-11-22,Adyar,extreme_rain,0,0,8.553144643629384
2025-11-22,Adyar,platform_outage,0,0,0.0
2025-11-22,Adyar,bandh,0,0,0.0
2025-11-22,Adyar,heatwave,0,0,0.0
2025-11-22,Velachery,heavy_rain,0,0,5.874151637926667
2025-11-22,Velachery,extreme_rain,0,0,8.890923982489602
2025-11-22,Velachery,platform_outage,0,0,0.0
2025-11-22,Velachery,bandh,0,0,0.0
2025-11-22,Velachery,heatwave,0,0,0.0
2025-11-22,Tambaram,heavy_rain,0,0,9.378272069923831
2025-11-22,Tambaram,extreme_rain,0,0,0.5362839037144917
2025-11-22,Tambaram,platform_outage,0,0,0.0
2025-11-22,Tambaram,bandh,0,0,0.0
2025-11-22,Tambaram,heatwave,0,0,0.0
2025-11-22,Anna Nagar,heavy_rain,0,0,5.009693018588683
2025-11-22,Anna Nagar,extreme_rain,0,0,3.7496454907452925
2025-11-22,Anna Nagar,platform_outage,0,0,0.0
2025-11-22,Anna Nagar,bandh,0,0,0.0
2025-11-22,Anna Nagar,heatwave,0,0,0.0
2025-11-22,T Nagar,heavy_rain,0,0,6.258583970701172
2025-11-22,T Nagar,extreme_rain,0,0,7.935911972023235
2025-11-22,T Nagar,platform_outage,0,0,0.0
2025-11-22,T Nagar,bandh,0,0,0.0
2025-11-22,T Nagar,heatwave,0,0,0.0
2025-11-22,Perungudi,heavy_rain,0,0,2.8059021597436895
2025-11-22,Perungudi,extreme_rain,0,0,5.567983843731716
2025-11-22,Perungudi,platform_outage,0,0,0.0
2025-11-22,Perungudi,bandh,0,0,0.0
2025-11-22,Perungudi,heatwave,0,0,0.0
2025-11-23,Adyar,heavy_rain,0,0,3.395289191306933
2025-11-23,Adyar,extreme_rain,0,0,1.0814594233719865
2025-11-23,Adyar,platform_outage,0,0,0.0
2025-11-23,Adyar,bandh,0,0,0.0
2025-11-23,Adyar,heatwave,0,0,0.0
2025-11-23,Velachery,heavy_rain,0,0,5.065012010369253
2025-11-23,Velachery,extreme_rain,0,0,0.8581077170943885
2025-11-23,Velachery,platform_outage,0,0,0.0
2025-11-23,Velachery,bandh,0,0,0.0
2025-11-23,Velachery,heatwave,0,0,0.0
2025-11-23,Tambaram,heavy_rain,0,0,9.695265233240068
2025-11-23,Tambaram,extreme_rain,0,0,0.3868495825719154
2025-11-23,Tambaram,platform_outage,0,0,0.0
2025-11-23,Tambaram,bandh,0,0,0.0
2025-11-23,Tambaram,heatwave,0,0,0.0
2025-11-23,Anna Nagar,heavy_rain,0,0,7.5350390110730805
2025-11-23,Anna Nagar,extreme_rain,0,0,5.25102398142244
2025-11-23,Anna Nagar,platform_outage,0,0,0.0
2025-11-23,Anna Nagar,bandh,0,0,0.0
2025-11-23,Anna Nagar,heatwave,0,0,0.0
2025-11-23,T Nagar,heavy_rain,0,0,3.686206524982887
2025-11-23,T Nagar,extreme_rain,0,0,0.6584216450865465
2025-11-23,T Nagar,platform_outage,0,0,0.0
2025-11-23,T Nagar,bandh,0,0,0.0
2025-11-23,T Nagar,heatwave,0,0,0.0
2025-11-23,Perungudi,heavy_rain,0,0,6.221669241736078
2025-11-23,Perungudi,extreme_rain,0,0,5.852203293909552
2025-11-23,Perungudi,platform_outage,0,0,0.0
2025-11-23,Perungudi,bandh,0,0,0.0
2025-11-23,Perungudi,heatwave,0,0,0.0
2025-11-24,Adyar,heavy_rain,1,5,23.25710754827742
2025-11-24,Adyar,extreme_rain,0,0,4.35840368872726
2025-11-24,Adyar,platform_outage,0,0,0.0
2025-11-24,Adyar,bandh,0,0,0.0
2025-11-24,Adyar,heatwave,0,0,0.0
2025-11-24,Velachery,heavy_rain,1,7,44.008101883703226
2025-11-24,Velachery,extreme_rain,0,0,5.136526718213296
2025-11-24,Velachery,platform_outage,0,0,0.0
2025-11-24,Velachery,bandh,0,0,0.0
2025-11-24,Velachery,heatwave,0,0,0.0
2025-11-24,Tambaram,heavy_rain,1,4,45.79354384080786
2025-11-24,Tambaram,extreme_rain,0,0,2.344488488080395
2025-11-24,Tambaram,platform_outage,0,0,0.0
2025-11-24,Tambaram,bandh,0,0,0.0
2025-11-24,Tambaram,heatwave,0,0,0.0
2025-11-24,Anna Nagar,heavy_rain,1,11,54.2194381878383
2025-11-24,Anna Nagar,extreme_rain,0,0,0.9189609207710625
2025-11-24,Anna Nagar,platform_outage,0,0,0.0
2025-11-24,Anna Nagar,bandh,0,0,0.0
2025-11-24,Anna Nagar,heatwave,0,0,0.0
2025-11-24,T Nagar,heavy_rain,1,7,39.26157790786298
2025-11-24,T Nagar,extreme_rain,0,0,5.313917931384378
2025-11-24,T Nagar,platform_outage,0,0,0.0
2025-11-24,T Nagar,bandh,0,0,0.0
2025-11-24,T Nagar,heatwave,0,0,0.0
2025-11-24,Perungudi,heavy_rain,1,11,28.637528160805402
2025-11-24,Perungudi,extreme_rain,0,0,1.2785381790869554
2025-11-24,Perungudi,platform_outage,0,0,0.0
2025-11-24,Perungudi,bandh,0,0,0.0
2025-11-24,Perungudi,heatwave,0,0,0.0
2025-11-25,Adyar,heavy_rain,1,6,26.41496940666688
2025-11-25,Adyar,extreme_rain,0,0,6.4758558880180725
2025-11-25,Adyar,platform_outage,0,0,0.0
2025-11-25,Adyar,bandh,0,0,0.0
2025-11-25,Adyar,heatwave,0,0,0.0
2025-11-25,Velachery,heavy_rain,0,0,1.5361855350435116
2025-11-25,Velachery,extreme_rain,0,0,1.8001804505080676
2025-11-25,Velachery,platform_outage,0,0,0.0
2025-11-25,Velachery,bandh,0,0,0.0
2025-11-25,Velachery,heatwave,0,0,0.0
2025-11-25,Tambaram,heavy_rain,1,9,31.756909158860186
2025-11-25,Tambaram,extreme_rain,0,0,2.5391292467002815
2025-11-25,Tambaram,platform_outage,0,0,0.0
2025-11-25,Tambaram,bandh,0,0,0.0
2025-11-25,Tambaram,heatwave,0,0,0.0
2025-11-25,Anna Nagar,heavy_rain,1,3,22.40881457780945
2025-11-25,Anna Nagar,extreme_rain,0,0,0.8148997730927654
2025-11-25,Anna Nagar,platform_outage,0,0,0.0
2025-11-25,Anna Nagar,bandh,0,0,0.0
2025-11-25,Anna Nagar,heatwave,0,0,0.0
2025-11-25,T Nagar,heavy_rain,1,3,43.79664083675486
2025-11-25,T Nagar,extreme_rain,0,0,3.248241097485547
2025-11-25,T Nagar,platform_outage,0,0,0.0
2025-11-25,T Nagar,bandh,0,0,0.0
2025-11-25,T Nagar,heatwave,0,0,0.0
2025-11-25,Perungudi,heavy_rain,1,5,28.590146633003307
2025-11-25,Perungudi,extreme_rain,0,0,8.344737434626284
2025-11-25,Perungudi,platform_outage,0,0,0.0
2025-11-25,Perungudi,bandh,0,0,0.0
2025-11-25,Perungudi,heatwave,0,0,0.0
2025-11-26,Adyar,heavy_rain,0,0,2.088888927148431
2025-11-26,Adyar,extreme_rain,0,0,7.7514607772859465
2025-11-26,Adyar,platform_outage,0,0,0.0
2025-11-26,Adyar,bandh,0,0,0.0
2025-11-26,Adyar,heatwave,0,0,0.0
2025-11-26,Velachery,heavy_rain,0,0,4.3308020360213115
2025-11-26,Velachery,extreme_rain,0,0,1.9204199355900409
2025-11-26,Velachery,platform_outage,0,0,0.0
2025-11-26,Velachery,bandh,0,0,0.0
2025-11-26,Velachery,heatwave,0,0,0.0
2025-11-26,Tambaram,heavy_rain,0,0,9.044253423171503
2025-11-26,Tambaram,extreme_rain,0,0,1.9810419424108738
2025-11-26,Tambaram,platform_outage,0,0,0.0
2025-11-26,Tambaram,bandh,0,0,0.0
2025-11-26,Tambaram,heatwave,0,0,0.0
2025-11-26,Anna Nagar,heavy_rain,0,0,0.2580716819123108
2025-11-26,Anna Nagar,extreme_rain,0,0,0.20279973767419968
2025-11-26,Anna Nagar,platform_outage,0,0,0.0
2025-11-26,Anna Nagar,bandh,0,0,0.0
2025-11-26,Anna Nagar,heatwave,0,0,0.0
2025-11-26,T Nagar,heavy_rain,0,0,6.223153564542643
2025-11-26,T Nagar,extreme_rain,0,0,6.6167506071753035
2025-11-26,T Nagar,platform_outage,0,0,0.0
2025-11-26,T Nagar,bandh,0,0,0.0
2025-11-26,T Nagar,heatwave,0,0,0.0
2025-11-26,Perungudi,heavy_rain,0,0,3.110417050569839
2025-11-26,Perungudi,extreme_rain,0,0,3.2001098924706337
2025-11-26,Perungudi,platform_outage,0,0,0.0
2025-11-26,Perungudi,bandh,0,0,0.0
2025-11-26,Perungudi,heatwave,0,0,0.0
2025-11-27,Adyar,heavy_rain,0,0,9.996732052420922
2025-11-27,Adyar,extreme_rain,0,0,1.7152269378718699
2025-11-27,Adyar,platform_outage,0,0,0.0
2025-11-27,Adyar,bandh,0,0,0.0
2025-11-27,Adyar,heatwave,0,0,0.0
2025-11-27,Velachery,heavy_rain,0,0,7.715464573123775
2025-11-27,Velachery,extreme_rain,0,0,2.2341254492962506
2025-11-27,Velachery,platform_outage,0,0,0.0
2025-11-27,Velachery,bandh,0,0,0.0
2025-11-27,Velachery,heatwave,0,0,0.0
2025-11-27,Tambaram,heavy_rain,0,0,0.8084680164325397
2025-11-27,Tambaram,extreme_rain,0,0,8.749333243506488
2025-11-27,Tambaram,platform_outage,0,0,0.0
2025-11-27,Tambaram,bandh,0,0,0.0
2025-11-27,Tambaram,heatwave,0,0,0.0
2025-11-27,Anna Nagar,heavy_rain,0,0,8.587512591908919
2025-11-27,Anna Nagar,extreme_rain,0,0,4.035703924496014
2025-11-27,Anna Nagar,platform_outage,0,0,0.0
2025-11-27,Anna Nagar,bandh,0,0,0.0
2025-11-27,Anna Nagar,heatwave,0,0,0.0
2025-11-27,T Nagar,heavy_rain,0,0,7.023961425404268
2025-11-27,T Nagar,extreme_rain,0,0,5.570659326839172
2025-11-27,T Nagar,platform_outage,0,0,0.0
2025-11-27,T Nagar,bandh,0,0,0.0
2025-11-27,T Nagar,heatwave,0,0,0.0
2025-11-27,Perungudi,heavy_rain,0,0,8.529561136737488
2025-11-27,Perungudi,extreme_rain,0,0,3.150559693186544
2025-11-27,Perungudi,platform_outage,0,0,0.0
2025-11-27,Perungudi,bandh,0,0,0.0
2025-11-27,Perungudi,heatwave,0,0,0.0
2025-11-28,Adyar,heavy_rain,0,0,1.4950863952069615
2025-11-28,Adyar,extreme_rain,0,0,5.769095353227513
2025-11-28,Adyar,platform_outage,0,0,0.0
2025-11-28,Adyar,bandh,0,0,0.0
2025-11-28,Adyar,heatwave,0,0,0.0
2025-11-28,Velachery,heavy_rain,0,0,6.57494229984942
2025-11-28,Velachery,extreme_rain,0,0,1.9461925432456517
2025-11-28,Velachery,platform_outage,0,0,0.0
2025-11-28,Velachery,bandh,0,0,0.0
2025-11-28,Velachery,heatwave,0,0,0.0
2025-11-28,Tambaram,heavy_rain,0,0,3.907174422546241
2025-11-28,Tambaram,extreme_rain,0,0,9.465638429787438
2025-11-28,Tambaram,platform_outage,0,0,0.0
2025-11-28,Tambaram,bandh,0,0,0.0
2025-11-28,Tambaram,heatwave,0,0,0.0
2025-11-28,Anna Nagar,heavy_rain,0,0,2.46617422690674
2025-11-28,Anna Nagar,extreme_rain,0,0,6.683607021173941
2025-11-28,Anna Nagar,platform_outage,0,0,0.0
2025-11-28,Anna Nagar,bandh,0,0,0.0
2025-11-28,Anna Nagar,heatwave,0,0,0.0
2025-11-28,T Nagar,heavy_rain,0,0,7.401493936975908
2025-11-28,T Nagar,extreme_rain,0,0,4.481286994651596
2025-11-28,T Nagar,platform_outage,0,0,0.0
2025-11-28,T Nagar,bandh,0,0,0.0
2025-11-28,T Nagar,heatwave,0,0,0.0
2025-11-28,Perungudi,heavy_rain,0,0,9.37525986759583
2025-11-28,Perungudi,extreme_rain,0,0,7.366567352187905
2025-11-28,Perungudi,platform_outage,0,0,0.0
2025-11-28,Perungudi,bandh,0,0,0.0
2025-11-28,Perungudi,heatwave,0,0,0.0
2025-11-29,Adyar,heavy_rain,0,0,3.568886622804012
2025-11-29,Adyar,extreme_rain,0,0,2.998857400558049
2025-11-29,Adyar,platform_outage,0,0,0.0
2025-11-29,Adyar,bandh,0,0,0.0
2025-11-29,Adyar,heatwave,0,0,0.0
2025-11-29,Velachery,heavy_rain,0,0,2.138388894952643
2025-11-29,Velachery,extreme_rain,0,0,0.37782968064595135
2025-11-29,Velachery,platform_outage,0,0,0.0
2025-11-29,Velachery,bandh,0,0,0.0
2025-11-29,Velachery,heatwave,0,0,0.0
2025-11-29,Tambaram,heavy_rain,0,0,0.43013964380055336
2025-11-29,Tambaram,extreme_rain,0,0,8.700551931092829
2025-11-29,Tambaram,platform_outage,0,0,0.0
2025-11-29,Tambaram,bandh,0,0,0.0
2025-11-29,Tambaram,heatwave,0,0,0.0
2025-11-29,Anna Nagar,heavy_rain,0,0,6.783931464059073
2025-11-29,Anna Nagar,extreme_rain,0,0,6.605324154364861
2025-11-29,Anna Nagar,platform_outage,0,0,0.0
2025-11-29,Anna Nagar,bandh,0,0,0.0
2025-11-29,Anna Nagar,heatwave,0,0,0.0
2025-11-29,T Nagar,heavy_rain,0,0,6.14642818934886
2025-11-29,T Nagar,extreme_rain,0,0,8.49219144694105
2025-11-29,T Nagar,platform_outage,0,0,0.0
2025-11-29,T Nagar,bandh,0,0,0.0
2025-11-29,T Nagar,heatwave,0,0,0.0
2025-11-29,Perungudi,heavy_rain,0,0,4.802669256656275
2025-11-29,Perungudi,extreme_rain,0,0,8.704108285583004
2025-11-29,Perungudi,platform_outage,0,0,0.0
2025-11-29,Perungudi,bandh,0,0,0.0
2025-11-29,Perungudi,heatwave,0,0,0.0
2025-11-30,Adyar,heavy_rain,0,0,5.330305614882556
2025-11-30,Adyar,extreme_rain,0,0,1.3789882173033396
2025-11-30,Adyar,platform_outage,0,0,0.0
2025-11-30,Adyar,bandh,0,0,0.0
2025-11-30,Adyar,heatwave,0,0,0.0
2025-11-30,Velachery,heavy_rain,0,0,5.912429057506142
2025-11-30,Velachery,extreme_rain,0,0,3.1478562371695795
2025-11-30,Velachery,platform_outage,0,0,0.0
2025-11-30,Velachery,bandh,0,0,0.0
2025-11-30,Velachery,heatwave,0,0,0.0
2025-11-30,Tambaram,heavy_rain,0,0,0.5234876680960243
2025-11-30,Tambaram,extreme_rain,0,0,9.486561577065649
2025-11-30,Tambaram,platform_outage,0,0,0.0
2025-11-30,Tambaram,bandh,0,0,0.0
2025-11-30,Tambaram,heatwave,0,0,0.0
2025-11-30,Anna Nagar,heavy_rain,0,0,6.414903690642878
2025-11-30,Anna Nagar,extreme_rain,0,0,8.76918931870847
2025-11-30,Anna Nagar,platform_outage,0,0,0.0
2025-11-30,Anna Nagar,bandh,0,0,0.0
2025-11-30,Anna Nagar,heatwave,0,0,0.0
2025-11-30,T Nagar,heavy_rain,0,0,6.760560050132531
2025-11-30,T Nagar,extreme_rain,0,0,3.569836921401129
2025-11-30,T Nagar,platform_outage,0,0,0.0
2025-11-30,T Nagar,bandh,0,0,0.0
2025-11-30,T Nagar,heatwave,0,0,0.0
2025-11-30,Perungudi,heavy_rain,0,0,5.126880723288114
2025-11-30,Perungudi,extreme_rain,0,0,6.7574676034717704
2025-11-30,Perungudi,platform_outage,0,0,0.0
2025-11-30,Perungudi,bandh,0,0,0.0
2025-11-30,Perungudi,heatwave,0,0,0.0
2025-12-01,Adyar,heavy_rain,0,0,9.312666274013377
2025-12-01,Adyar,extreme_rain,0,0,3.978785874773685
2025-12-01,Adyar,platform_outage,0,0,0.0
2025-12-01,Adyar,bandh,0,0,0.0
2025-12-01,Adyar,heatwave,0,0,0.0
2025-12-01,Velachery,heavy_rain,0,0,9.530161760404427
2025-12-01,Velachery,extreme_rain,0,0,7.027828771659749
2025-12-01,Velachery,platform_outage,0,0,0.0
2025-12-01,Velachery,bandh,0,0,0.0
2025-12-01,Velachery,heatwave,0,0,0.0
2025-12-01,Tambaram,heavy_rain,0,0,0.420057674188119
2025-12-01,Tambaram,extreme_rain,0,0,9.068728318190528
2025-12-01,Tambaram,platform_outage,0,0,0.0
2025-12-01,Tambaram,bandh,0,0,0.0
2025-12-01,Tambaram,heatwave,0,0,0.0
2025-12-01,Anna Nagar,heavy_rain,0,0,4.844728090331926
2025-12-01,Anna Nagar,extreme_rain,0,0,4.6032698477783285
2025-12-01,Anna Nagar,platform_outage,0,0,0.0
2025-12-01,Anna Nagar,bandh,0,0,0.0
2025-12-01,Anna Nagar,heatwave,0,0,0.0
2025-12-01,T Nagar,heavy_rain,0,0,5.6646660597963425
2025-12-01,T Nagar,extreme_rain,0,0,1.4938454677122792
2025-12-01,T Nagar,platform_outage,0,0,0.0
2025-12-01,T Nagar,bandh,0,0,0.0
2025-12-01,T Nagar,heatwave,0,0,0.0
2025-12-01,Perungudi,heavy_rain,0,0,4.691660485673986
2025-12-01,Perungudi,extreme_rain,0,0,8.311272167177457
2025-12-01,Perungudi,platform_outage,0,0,0.0
2025-12-01,Perungudi,bandh,0,0,0.0
2025-12-01,Perungudi,heatwave,0,0,0.0
2025-12-02,Adyar,heavy_rain,1,7,45.21833188969697
2025-12-02,Adyar,extreme_rain,0,0,5.299106085609492
2025-12-02,Adyar,platform_outage,0,0,0.0
2025-12-02,Adyar,bandh,0,0,0.0
2025-12-02,Adyar,heatwave,0,0,0.0
2025-12-02,Velachery,heavy_rain,1,11,47.825608628757436
2025-12-02,Velachery,extreme_rain,0,0,9.243163550074291
2025-12-02,Velachery,platform_outage,0,0,0.0
2025-12-02,Velachery,bandh,0,0,0.0
2025-12-02,Velachery,heatwave,0,0,0.0
2025-12-02,Tambaram,heavy_rain,1,10,32.44667859085743
2025-12-02,Tambaram,extreme_rain,0,0,4.903580351651874
2025-12-02,Tambaram,platform_outage,1,7,0.0
2025-12-02,Tambaram,bandh,0,0,0.0
2025-12-02,Tambaram,heatwave,0,0,0.0
2025-12-02,Anna Nagar,heavy_rain,1,3,49.977871517354615
2025-12-02,Anna Nagar,extreme_rain,0,0,5.3934820484087975
2025-12-02,Anna Nagar,platform_outage,1,6,0.0
2025-12-02,Anna Nagar,bandh,0,0,0.0
2025-12-02,Anna Nagar,heatwave,0,0,0.0
2025-12-02,T Nagar,heavy_rain,1,11,37.97372210007286
2025-12-02,T Nagar,extreme_rain,0,0,4.222921128358317
2025-12-02,T Nagar,platform_outage,0,0,0.0
2025-12-02,T Nagar,bandh,0,0,0.0
2025-12-02,T Nagar,heatwave,0,0,0.0
2025-12-02,Perungudi,heavy_rain,1,2,50.19914932596653
2025-12-02,Perungudi,extreme_rain,0,0,0.8897553586933837
2025-12-02,Perungudi,platform_outage,1,7,0.0
2025-12-02,Perungudi,bandh,0,0,0.0
2025-12-02,Perungudi,heatwave,0,0,0.0
2025-12-03,Adyar,heavy_rain,0,0,3.008061610854341
2025-12-03,Adyar,extreme_rain,0,0,2.244728694286028
2025-12-03,Adyar,platform_outage,0,0,0.0
2025-12-03,Adyar,bandh,0,0,0.0
2025-12-03,Adyar,heatwave,0,0,0.0
2025-12-03,Velachery,heavy_rain,0,0,5.5203237583985
2025-12-03,Velachery,extreme_rain,0,0,3.573764034479624
2025-12-03,Velachery,platform_outage,0,0,0.0
2025-12-03,Velachery,bandh,0,0,0.0
2025-12-03,Velachery,heatwave,0,0,0.0
2025-12-03,Tambaram,heavy_rain,0,0,9.659937424083262
2025-12-03,Tambaram,extreme_rain,0,0,9.635495993908506
2025-12-03,Tambaram,platform_outage,0,0,0.0
2025-12-03,Tambaram,bandh,0,0,0.0
2025-12-03,Tambaram,heatwave,0,0,0.0
2025-12-03,Anna Nagar,heavy_rain,0,0,4.437152691202395
2025-12-03,Anna Nagar,extreme_rain,0,0,7.950874606602596
2025-12-03,Anna Nagar,platform_outage,0,0,0.0
2025-12-03,Anna Nagar,bandh,0,0,0.0
2025-12-03,Anna Nagar,heatwave,0,0,0.0
2025-12-03,T Nagar,heavy_rain,0,0,0.13268540860875033
2025-12-03,T Nagar,extreme_rain,0,0,5.478115847248026
2025-12-03,T Nagar,platform_outage,0,0,0.0
2025-12-03,T Nagar,bandh,0,0,0.0
2025-12-03,T Nagar,heatwave,0,0,0.0
2025-12-03,Perungudi,heavy_rain,0,0,7.43299172306979
2025-12-03,Perungudi,extreme_rain,0,0,2.1694322540733593
2025-12-03,Perungudi,platform_outage,0,0,0.0
2025-12-03,Perungudi,bandh,0,0,0.0
2025-12-03,Perungudi,heatwave,0,0,0.0
2025-12-04,Adyar,heavy_rain,1,6,56.197180679272606
2025-12-04,Adyar,extreme_rain,0,0,5.600039892289184
2025-12-04,Adyar,platform_outage,0,0,0.0
2025-12-04,Adyar,bandh,0,0,0.0
2025-12-04,Adyar,heatwave,0,0,0.0
2025-12-04,Velachery,heavy_rain,1,9,47.54509209179993
2025-12-04,Velachery,extreme_rain,0,0,7.4166080947631805
2025-12-04,Velachery,platform_outage,0,0,0.0
2025-12-04,Velachery,bandh,0,0,0.0
2025-12-04,Velachery,heatwave,0,0,0.0
2025-12-04,Tambaram,heavy_rain,1,4,41.465156172072156
2025-12-04,Tambaram,extreme_rain,0,0,9.579820536090995
2025-12-04,Tambaram,platform_outage,0,0,0.0
2025-12-04,Tambaram,bandh,0,0,0.0
2025-12-04,Tambaram,heatwave,0,0,0.0
2025-12-04,Anna Nagar,heavy_rain,1,6,49.25380380741086
2025-12-04,Anna Nagar,extreme_rain,0,0,9.893332868282753
2025-12-04,Anna Nagar,platform_outage,0,0,0.0
2025-12-04,Anna Nagar,bandh,0,0,0.0
2025-12-04,Anna Nagar,heatwave,0,0,0.0
2025-12-04,T Nagar,heavy_rain,1,5,21.841806401795942
2025-12-04,T Nagar,extreme_rain,0,0,3.530242693586554
2025-12-04,T Nagar,platform_outage,0,0,0.0
2025-12-04,T Nagar,bandh,0,0,0.0
2025-12-04,T Nagar,heatwave,0,0,0.0
2025-12-04,Perungudi,heavy_rain,0,0,3.1867515373286572
2025-12-04,Perungudi,extreme_rain,0,0,4.098841308752706
2025-12-04,Perungudi,platform_outage,0,0,0.0
2025-12-04,Perungudi,bandh,0,0,0.0
2025-12-04,Perungudi,heatwave,0,0,0.0
2025-12-05,Adyar,heavy_rain,0,0,9.530765893580211
2025-12-05,Adyar,extreme_rain,1,10,75.51969713639076
2025-12-05,Adyar,platform_outage,0,0,0.0
2025-12-05,Adyar,bandh,0,0,0.0
2025-12-05,Adyar,heatwave,0,0,0.0
2025-12-05,Velachery,heavy_rain,0,0,4.0326042122248715
2025-12-05,Velachery,extreme_rain,1,6,70.33461285492325
2025-12-05,Velachery,platform_outage,0,0,0.0
2025-12-05,Velachery,bandh,0,0,0.0
2025-12-05,Velachery,heatwave,0,0,0.0
2025-12-05,Tambaram,heavy_rain,0,0,3.6827032544512095
2025-12-05,Tambaram,extreme_rain,0,0,6.462525176571905
2025-12-05,Tambaram,platform_outage,0,0,0.0
2025-12-05,Tambaram,bandh,0,0,0.0
2025-12-05,Tambaram,heatwave,0,0,0.0
2025-12-05,Anna Nagar,heavy_rain,0,0,8.888842740838326
2025-12-05,Anna Nagar,extreme_rain,1,6,135.198195114135
2025-12-05,Anna Nagar,platform_outage,0,0,0.0
2025-12-05,Anna Nagar,bandh,0,0,0.0
2025-12-05,Anna Nagar,heatwave,0,0,0.0
2025-12-05,T Nagar,heavy_rain,0,0,4.479424171771643
2025-12-05,T Nagar,extreme_rain,1,7,96.94649763262956
2025-12-05,T Nagar,platform_outage,0,0,0.0
2025-12-05,T Nagar,bandh,0,0,0.0
2025-12-05,T Nagar,heatwave,0,0,0.0
2025-12-05,Perungudi,heavy_rain,0,0,7.424205118713982
2025-12-05,Perungudi,extreme_rain,1,11,121.0990409151537
2025-12-05,Perungudi,platform_outage,0,0,0.0
2025-12-05,Perungudi,bandh,0,0,0.0
2025-12-05,Perungudi,heatwave,0,0,0.0
2025-12-06,Adyar,heavy_rain,0,0,9.859743176855195
2025-12-06,Adyar,extreme_rain,0,0,7.670125299807694
2025-12-06,Adyar,platform_outage,0,0,0.0
2025-12-06,Adyar,bandh,0,0,0.0
2025-12-06,Adyar,heatwave,0,0,0.0
2025-12-06,Velachery,heavy_rain,0,0,9.419744321435902
2025-12-06,Velachery,extreme_rain,0,0,2.161885738704754
2025-12-06,Velachery,platform_outage,0,0,0.0
2025-12-06,Velachery,bandh,0,0,0.0
2025-12-06,Velachery,heatwave,0,0,0.0
2025-12-06,Tambaram,heavy_rain,0,0,7.714848748169257
2025-12-06,Tambaram,extreme_rain,0,0,0.2021752014779743
2025-12-06,Tambaram,platform_outage,0,0,0.0
2025-12-06,Tambaram,bandh,0,0,0.0
2025-12-06,Tambaram,heatwave,0,0,0.0
2025-12-06,Anna Nagar,heavy_rain,0,0,6.707600217115339
2025-12-06,Anna Nagar,extreme_rain,0,0,4.6928227812024135
2025-12-06,Anna Nagar,platform_outage,0,0,0.0
2025-12-06,Anna Nagar,bandh,0,0,0.0
2025-12-06,Anna Nagar,heatwave,0,0,0.0
2025-12-06,T Nagar,heavy_rain,0,0,3.4676007192006866
2025-12-06,T Nagar,extreme_rain,0,0,8.62404352293089
2025-12-06,T Nagar,platform_outage,0,0,0.0
2025-12-06,T Nagar,bandh,0,0,0.0
2025-12-06,T Nagar,heatwave,0,0,0.0
2025-12-06,Perungudi,heavy_rain,0,0,8.542676926575307
2025-12-06,Perungudi,extreme_rain,0,0,0.22301704898643582
2025-12-06,Perungudi,platform_outage,0,0,0.0
2025-12-06,Perungudi,bandh,0,0,0.0
2025-12-06,Perungudi,heatwave,0,0,0.0
2025-12-07,Adyar,heavy_rain,0,0,9.4304881063762
2025-12-07,Adyar,extreme_rain,0,0,1.7963382637214076
2025-12-07,Adyar,platform_outage,0,0,0.0
2025-12-07,Adyar,bandh,0,0,0.0
2025-12-07,Adyar,heatwave,0,0,0.0
2025-12-07,Velachery,heavy_rain,0,0,6.627224233681778
2025-12-07,Velachery,extreme_rain,0,0,6.721050670137647
2025-12-07,Velachery,platform_outage,0,0,0.0
2025-12-07,Velachery,bandh,0,0,0.0
2025-12-07,Velachery,heatwave,0,0,0.0
2025-12-07,Tambaram,heavy_rain,0,0,2.521951614279182
2025-12-07,Tambaram,extreme_rain,0,0,3.2475060896720196
2025-12-07,Tambaram,platform_outage,0,0,0.0
2025-12-07,Tambaram,bandh,0,0,0.0
2025-12-07,Tambaram,heatwave,0,0,0.0
2025-12-07,Anna Nagar,heavy_rain,0,0,8.347984925799404
